PC,MMO,3.1499999999999995
PC,Misc,9.609999999999989
PC,Music,0.7
PC,Party,0.0
PC,Platform,0.5400000000000001
PC,Puzzle,0.9400000000000004
PC,Racing,4.189999999999993
PC,Role-Playing,20.050000000000026
PC,Sandbox,0.0
PC,Shooter,41.170000000000016
PC,Simulation,56.02999999999999
PC,Sports,12.44999999999999
PC,Strategy,27.640000000000065
PC,Visual Novel,0.0
PCE,Action,0.0
PCE,Adventure,0.14
PCE,Fighting,0.0
PCE,Misc,0.0
PCE,Platform,0.0
PCE,Puzzle,0.0
PCE,Racing,0.0
PCE,Role-Playing,0.0
PCE,Shooter,0.02
PCE,Simulation,0.0
PCE,Sports,0.0
PCE,Strategy,0.0
PCFX,Action,0.0
PCFX,Adventure,0.0
PCFX,Fighting,0.0
PCFX,Misc,0.0
PCFX,Platform,0.0
PCFX,Puzzle,0.0
PCFX,Role-Playing,0.03
PCFX,Shooter,0.0
PCFX,Simulation,0.0
PCFX,Sports,0.0
PCFX,Strategy,0.0
PS,Action,82.4399999999999
PS,Adventure,36.4
PS,Fighting,62.69999999999999
PS,Misc,45.49999999999999
PS,Party,0.0
PS,Platform,57.78
PS,Puzzle,12.399999999999999
PS,Racing,83.34999999999994
PS,Role-Playing,38.040000000000006
PS,Shooter,40.84000000000001
PS,Simulation,20.5
PS,Sports,124.18000000000002
PS,Strategy,22.93
PS,Visual Novel,0.0
PS2,Action,185.56999999999996
PS2,Adventure,45.91000000000001
PS2,Fighting,73.21000000000004
PS2,MMO,0.32
PS2,Misc,92.32000000000002
PS2,Party,0.08
PS2,Platform,71.03999999999994
PS2,Puzzle,5.329999999999999
PS2,Racing,129.85000000000022
PS2,Role-Playing,54.11000000000002
PS2,Shooter,109.98
PS2,Simulation,43.86000000000001
PS2,Sports,276.78999999999985
PS2,Strategy,15.179999999999993
PS2,Visual Novel,0.07
PS3,Action,212.58000000000004
PS3,Action-Adventure,32.51
PS3,Adventure,28.01
PS3,Fighting,48.64999999999999
PS3,MMO,1.42
PS3,Misc,60.76000000000002
PS3,Music,3.8099999999999996
PS3,Party,0.04
PS3,Platform,31.600000000000005
PS3,Puzzle,1.7899999999999998
PS3,Racing,55.82000000000001
PS3,Role-Playing,60.67000000000001
PS3,Shooter,200.8399999999999
PS3,Simulation,8.300000000000002
PS3,Sports,153.40999999999988
PS3,Strategy,4.91
PS3,Visual Novel,0.6000000000000001
PS4,Action,117.47999999999998
PS4,Action-Adventure,51.180000000000014
PS4,Adventure,13.869999999999992
PS4,Fighting,17.71000000000001
PS4,MMO,3.63
PS4,Misc,12.969999999999997
PS4,Music,5.459999999999999
PS4,Party,0.7100000000000001
PS4,Platform,19.22000000000001
PS4,Puzzle,1.01
PS4,Racing,24.779999999999998
PS4,Role-Playing,54.38000000000002
PS4,Sandbox,0.0
PS4,Shooter,145.1900000000001
PS4,Simulation,6.459999999999998
PS4,Sports,108.83999999999999
PS4,Strategy,1.6200000000000006
PS4,Visual Novel,0.5800000000000002
PSN,Action,0.11
PSN,Action-Adventure,0.0
PSN,Adventure,0.17
PSN,Fighting,0.0
PSN,MMO,0.0
PSN,Misc,0.0
PSN,Party,0.0
PSN,Platform,0.16
PSN,Puzzle,0.0
PSN,Racing,2.82
PSN,Role-Playing,0.0
PSN,Shooter,0.59
PSN,Simulation,0.0
PSN,Sports,0.03
PSN,Strategy,0.02
PSP,Action,48.390000000000015
PSP,Action-Adventure,0.08
PSP,Adventure,17.400000000000055
PSP,Fighting,15.080000000000004
PSP,Misc,14.619999999999944
PSP,Music,0.38
PSP,Party,0.47000000000000003
PSP,Platform,20.17
PSP,Puzzle,5.679999999999999
PSP,Racing,34.880000000000024
PSP,Role-Playing,26.89000000000001
PSP,Shooter,19.469999999999995
PSP,Simulation,6.759999999999998
PSP,Sports,42.54000000000002
PSP,Strategy,10.089999999999993
PSP,Visual Novel,0.8100000000000003
PSV,Action,12.479999999999972
PSV,Action-Adventure,2.7
PSV,Adventure,6.349999999999974
PSV,Fighting,2.9799999999999995
PSV,Misc,10.099999999999984
PSV,Music,1.4700000000000002
PSV,Platform,3.229999999999999
PSV,Puzzle,0.33000000000000007
PSV,Racing,2.9399999999999995
PSV,Role-Playing,12.409999999999993
PSV,Shooter,3.3000000000000003
PSV,Simulation,0.53
PSV,Sports,5.02
PSV,Strategy,0.45000000000000007
PSV,Visual Novel,1.0800000000000005
S32X,Action,0.0
S32X,Shooter,0.0
SAT,Action,1.38
SAT,Adventure,4.16
SAT,Fighting,8.52
SAT,Misc,1.2000000000000002
SAT,Platform,0.8300000000000001
SAT,Puzzle,1.0
SAT,Racing,2.4599999999999995
SAT,Role-Playing,3.7599999999999993
SAT,Shooter,3.6399999999999997
SAT,Simulation,1.1300000000000001
SAT,Sports,2.8099999999999996
SAT,Strategy,2.78
SCD,Action,0.0
SCD,Adventure,0.0
SCD,Fighting,0.0
SCD,Misc,0.1
SCD,Platform,1.5
SCD,Puzzle,0.0
SCD,Racing,0.07
SCD,Role-Playing,0.06
SCD,Shooter,0.0
SCD,Simulation,0.0
SCD,Sports,0.0
SCD,Strategy,0.14
SNES,Action,0.77
SNES,Adventure,1.5
SNES,Fighting,11.35
SNES,Misc,2.269999999999999
SNES,Platform,6.539999999999998
SNES,Puzzle,6.38
SNES,Racing,1.8800000000000001
SNES,Role-Playing,10.99
SNES,Shooter,1.4300000000000002
SNES,Simulation,2.51
SNES,Sports,17.87
SNES,Strategy,5.960000000000001
TG16,Misc,0.0
VB,Action,0.0
VB,Fighting,0.0
VB,Misc,0.0
VB,Platform,0.0
VB,Puzzle,0.0
VB,Shooter,0.0
VB,Sports,0.0
VB,Strategy,0.0
VC,Action,0.0
VC,Adventure,0.0
VC,Fighting,0.0
VC,Misc,0.0
VC,Platform,0.01
VC,Puzzle,0.0
VC,Racing,0.0
VC,Role-Playing,0.0
VC,Shooter,0.0
VC,Simulation,0.0
VC,Sports,0.34
VC,Strategy,0.0
WS,Action,0.0
WS,Adventure,0.0
WS,Fighting,0.0
WS,Misc,0.0
WS,Platform,0.0
WS,Puzzle,0.0
WS,Racing,0.0
WS,Role-Playing,1.22
WS,Shooter,0.0
WS,Simulation,0.0
WS,Sports,0.0
WS,Strategy,0.21000000000000002
WW,Action,0.0
WW,Adventure,0.0
WW,Fighting,0.0
WW,Misc,0.25
WW,Platform,0.0
WW,Puzzle,0.0
WW,Racing,0.0
WW,Role-Playing,0.0
WW,Shooter,0.0
WW,Simulation,0.0
WW,Sports,0.0
WW,Strategy,0.0
Wii,Action,65.01000000000003
Wii,Action-Adventure,2.8899999999999997
Wii,Adventure,35.78000000000001
Wii,Fighting,10.669999999999998
Wii,MMO,0.97
Wii,Misc,134.41000000000017
Wii,Music,18.18
Wii,Party,0.4
Wii,Platform,20.440000000000005
Wii,Puzzle,9.969999999999999
Wii,Racing,25.290000000000024
Wii,Role-Playing,8.48
Wii,Shooter,22.8
Wii,Simulation,31.600000000000012
Wii,Sports,109.08000000000008
Wii,Strategy,4.419999999999999
WiiU,Action,6.2700000000000005
WiiU,Action-Adventure,7.19
WiiU,Adventure,0.30000000000000004
WiiU,Fighting,0.52
WiiU,MMO,0.47
WiiU,Misc,5.31
WiiU,Music,3.8600000000000003
WiiU,Party,1.2
WiiU,Platform,3.39
WiiU,Puzzle,0.68
WiiU,Racing,0.8500000000000001
WiiU,Role-Playing,2.16
WiiU,Shooter,1.8900000000000003
WiiU,Simulation,0.0
WiiU,Sports,3.43
WiiU,Strategy,0.02
WinP,Action,0.0
WinP,Adventure,0.0
WinP,Misc,0.0
WinP,Platform,0.0
WinP,Puzzle,0.0
WinP,Racing,0.0
WinP,Shooter,0.0
WinP,Simulation,0.0
WinP,Strategy,0.0
X360,Action,165.88
X360,Action-Adventure,25.27
X360,Adventure,28.04000000000001
X360,Fighting,37.470000000000006
X360,Misc,58.42999999999997
X360,Music,9.4
X360,Party,0.22
X360,Platform,17.11
X360,Puzzle,1.7000000000000004
X360,Racing,66.32000000000008
X360,Role-Playing,67.39999999999999
X360,Shooter,249.27999999999997
X360,Simulation,10.980000000000006
X360,Sports,142.8900000000001
X360,Strategy,8.879999999999997
X360,Visual Novel,0.21999999999999997
XB,Action,42.06000000000005
XB,Action-Adventure,0.71
XB,Adventure,7.619999999999997
XB,Fighting,11.809999999999992
XB,Misc,9.31
XB,Music,0.0
XB,Party,0.09
XB,Platform,9.62
XB,Puzzle,0.4
XB,Racing,32.98
XB,Role-Playing,11.789999999999996
XB,Shooter,46.94000000000005
XB,Simulation,7.449999999999998
XB,Sports,54.22000000000003
XB,Strategy,2.7199999999999993
XBL,Action,0.15
XBL,Action-Adventure,0.0
XBL,Adventure,0.0
XBL,Fighting,0.01
XBL,Misc,0.0
XBL,Platform,0.01
XBL,Puzzle,0.0
XBL,Racing,0.03
XBL,Role-Playing,0.0
XBL,Shooter,0.0
XBL,Simulation,0.0
XBL,Sports,0.0
XBL,Strategy,0.02
XOne,Action,48.81000000000001
XOne,Action-Adventure,20.39
XOne,Adventure,3.6299999999999977
XOne,Board Game,0.0
XOne,Fighting,7.289999999999998
XOne,MMO,1.6300000000000001
XOne,Misc,9.040000000000003
XOne,Music,4.5600000000000005
XOne,Party,0.05
XOne,Platform,4.069999999999999
XOne,Puzzle,0.44000000000000006
XOne,Racing,14.749999999999991
XOne,Role-Playing,16.580000000000002
XOne,Sandbox,0.0
XOne,Shooter,93.94000000000004
XOne,Simulation,3.4799999999999986
XOne,Sports,48.8
XOne,Strategy,1.0800000000000003
XOne,Visual Novel,0.02
ZXS,Action,0.0
ZXS,Misc,0.0
ZXS,Platform,0.0
iOS,Action,0.0
iOS,Action-Adventure,0.0
iOS,Adventure,0.0
iOS,Misc,0.0
iOS,Music,0.0
iOS,Platform,0.0
iOS,Puzzle,0.0
iOS,Role-Playing,0.0
iOS,Shooter,0.0
iOS,Simulation,0.0
iOS,Sports,0.0
iOS,Strategy,0.0
iQue,Action,0.0
iQue,Adventure,0.0
iQue,Fighting,0.0
iQue,Platform,0.0
iQue,Puzzle,0.0
iQue,Racing,0.0
iQue,Role-Playing,0.0
iQue,Shooter,0.0
iQue,Simulation,0.0
