Genre,Total_Shipped
Action,22.879999999999992
Action-Adventure,7.520000000000001
Adventure,5.710000000000001
Fighting,3.3400000000000003
MMO,3.4
Misc,1.6
Music,0.11
Party,0.32
Platform,7.300000000000002
Puzzle,1.4400000000000004
Racing,2.5
Role-Playing,43.99999999999999
Shooter,2.97
Simulation,10.4
Sports,0.68
Strategy,9.059999999999997
Visual Novel,0.27
